,symbol,date,open,high,low,close,volume,market,name,ranknow
2734,XRP,2013-08-28,0.006451,0.006463,0.006066,0.006246,0,50433400,Ripple,4
2735,XRP,2013-08-29,0.006246,0.006246,0.005756,0.005763,0,48829100,Ripple,4
2736,XRP,2013-08-30,0.00576,0.006264,0.00561,0.00593,0,45034300,Ripple,4
2737,XRP,2013-08-31,0.005913,0.006081,0.005576,0.005632,0,46223800,Ripple,4
2738,XRP,2013-09-01,0.005623,0.005872,0.005574,0.005787,0,43960300,Ripple,4
2739,XRP,2013-09-02,0.005799,0.006115,0.005507,0.005528,0,45334600,Ripple,4
2740,XRP,2013-09-03,0.005518,0.005693,0.005405,0.00567,0,43139800,Ripple,4
2741,XRP,2013-09-04,0.00566,0.006276,0.005507,0.005695,0,44248300,Ripple,4
2742,XRP,2013-09-05,0.005696,0.005991,0.005474,0.005715,0,44529800,Ripple,4
2743,XRP,2013-09-06,0.005717,0.006151,0.005627,0.005866,0,44698500,Ripple,4
2744,XRP,2013-09-07,0.005853,0.00627,0.005832,0.006173,0,45756200,Ripple,4
2745,XRP,2013-09-08,0.006172,0.006304,0.00612,0.006183,0,48251900,Ripple,4
2746,XRP,2013-09-09,0.006193,0.006552,0.006079,0.00627,0,48417800,Ripple,4
2747,XRP,2013-09-10,0.006278,0.006332,0.005807,0.005808,0,49079900,Ripple,4
2748,XRP,2013-09-11,0.005807,0.006393,0.005698,0.006273,0,45397700,Ripple,4
2749,XRP,2013-09-12,0.006287,0.006442,0.006008,0.006349,0,49152200,Ripple,4
2750,XRP,2013-09-13,0.006334,0.00672,0.006316,0.006513,0,49521000,Ripple,4
2751,XRP,2013-09-14,0.006515,0.00655,0.006288,0.00634,0,50930100,Ripple,4
2752,XRP,2013-09-15,0.006349,0.006516,0.006349,0.006472,0,49633200,Ripple,4
2753,XRP,2013-09-16,0.006496,0.00708,0.006244,0.007056,0,50785700,Ripple,4
2754,XRP,2013-09-17,0.007086,0.009658,0.007058,0.009613,0,55397400,Ripple,4
2755,XRP,2013-09-18,0.009617,0.010871,0.009595,0.010782,0,75181400,Ripple,4
2756,XRP,2013-09-19,0.010774,0.011151,0.010774,0.010958,0,84227600,Ripple,4
2757,XRP,2013-09-20,0.010962,0.011142,0.010084,0.010113,0,85699700,Ripple,4
2758,XRP,2013-09-21,0.010106,0.010123,0.009643,0.0097,0,79006800,Ripple,4
2759,XRP,2013-09-22,0.009734,0.010552,0.009689,0.010406,0,76097500,Ripple,4
2760,XRP,2013-09-23,0.010395,0.010698,0.009995,0.010008,0,81265400,Ripple,4
2761,XRP,2013-09-24,0.010016,0.010467,0.010009,0.010448,0,78301600,Ripple,4
2762,XRP,2013-09-25,0.010459,0.010728,0.010433,0.010433,0,81768100,Ripple,4
2763,XRP,2013-09-26,0.010432,0.012094,0.010432,0.011713,0,81557000,Ripple,4
2764,XRP,2013-09-27,0.011765,0.014675,0.011765,0.014566,0,91973600,Ripple,4
2765,XRP,2013-09-28,0.014966,0.014966,0.013781,0.013835,0,117006000,Ripple,4
2766,XRP,2013-09-29,0.013847,0.014254,0.012856,0.012868,0,108254000,Ripple,4
2767,XRP,2013-09-30,0.01285,0.01285,0.010543,0.010932,0,100460000,Ripple,4
2768,XRP,2013-10-01,0.010906,0.012447,0.010517,0.010529,0,85261900,Ripple,4
2769,XRP,2013-10-02,0.010518,0.010518,0.007146,0.007862,0,82231700,Ripple,4
2770,XRP,2013-10-03,0.007779,0.009112,0.007707,0.009112,0,60813300,Ripple,4
2771,XRP,2013-10-04,0.008922,0.010013,0.008922,0.009873,0,69748000,Ripple,4
2772,XRP,2013-10-05,0.009676,0.00975,0.00912,0.009488,0,75642700,Ripple,4
2773,XRP,2013-10-06,0.009474,0.010599,0.009474,0.009819,0,74066400,Ripple,4
2774,XRP,2013-10-07,0.009669,0.009669,0.009197,0.00924,0,75587700,Ripple,4
2775,XRP,2013-10-08,0.009225,0.009749,0.009114,0.009451,0,72120200,Ripple,4
2776,XRP,2013-10-09,0.009439,0.009747,0.009391,0.009663,0,73796500,Ripple,4
2777,XRP,2013-10-10,0.009662,0.010115,0.009622,0.009861,0,75533700,Ripple,4
2778,XRP,2013-10-11,0.009884,0.009893,0.008917,0.00897,0,77269300,Ripple,4
2779,XRP,2013-10-12,0.008912,0.009408,0.008485,0.009382,0,69671600,Ripple,4
2780,XRP,2013-10-13,0.009382,0.00941,0.008184,0.008412,0,73347800,Ripple,4
2781,XRP,2013-10-14,0.008485,0.00876,0.008401,0.008489,0,66332400,Ripple,4
2782,XRP,2013-10-15,0.008504,0.008504,0.007935,0.008051,0,66484600,Ripple,4
2783,XRP,2013-10-16,0.008068,0.008131,0.007177,0.007305,0,63074800,Ripple,4
2784,XRP,2013-10-17,0.007298,0.008415,0.007287,0.008343,0,57051600,Ripple,4
2785,XRP,2013-10-18,0.00835,0.008432,0.007646,0.007942,0,65277700,Ripple,4
2786,XRP,2013-10-19,0.00794,0.008024,0.006779,0.007252,0,62073400,Ripple,4
2787,XRP,2013-10-20,0.00722,0.00757,0.006583,0.0067,0,56444800,Ripple,4
2788,XRP,2013-10-21,0.006707,0.006932,0.006614,0.006634,0,52433500,Ripple,4
2789,XRP,2013-10-22,0.00665,0.006954,0.006527,0.006845,0,51991300,Ripple,4
2790,XRP,2013-10-23,0.006829,0.007873,0.006796,0.007873,0,53384500,Ripple,4
2791,XRP,2013-10-24,0.007906,0.008813,0.006501,0.008596,0,61808600,Ripple,4
2792,XRP,2013-10-25,0.00857,0.008746,0.006506,0.00686,0,66998000,Ripple,4
2793,XRP,2013-10-26,0.006888,0.006888,0.00599,0.006064,0,53850600,Ripple,4
2794,XRP,2013-10-27,0.00604,0.006842,0.00604,0.006842,0,47218300,Ripple,4
2795,XRP,2013-10-28,0.006834,0.006834,0.005942,0.005942,0,53430600,Ripple,4
2796,XRP,2013-10-29,0.005942,0.006,0.005811,0.005998,0,46453800,Ripple,4
2797,XRP,2013-10-30,0.006014,0.006209,0.005797,0.005854,0,47018500,Ripple,4
2798,XRP,2013-10-31,0.005853,0.006093,0.005823,0.006073,0,45756500,Ripple,4
2799,XRP,2013-11-01,0.006075,0.006356,0.006024,0.006353,0,47494500,Ripple,4
2800,XRP,2013-11-02,0.006346,0.006849,0.006219,0.006814,0,49616200,Ripple,4
2801,XRP,2013-11-03,0.006807,0.007383,0.006763,0.00716,0,53215000,Ripple,4
2802,XRP,2013-11-04,0.007147,0.00745,0.006908,0.007011,0,55876500,Ripple,4
2803,XRP,2013-11-05,0.007014,0.007305,0.006472,0.00715,0,54838300,Ripple,4
2804,XRP,2013-11-06,0.007137,0.007832,0.007137,0.007776,0,55794300,Ripple,4
2805,XRP,2013-11-07,0.007751,0.009046,0.007749,0.008939,0,60599400,Ripple,4
2806,XRP,2013-11-08,0.008983,0.010776,0.008965,0.010722,0,70229100,Ripple,4
2807,XRP,2013-11-09,0.010679,0.011129,0.008403,0.008653,0,83484100,Ripple,4
2808,XRP,2013-11-10,0.008859,0.008907,0.007052,0.008609,0,69261400,Ripple,4
2809,XRP,2013-11-11,0.008595,0.009302,0.008238,0.008681,0,67191600,Ripple,4
2810,XRP,2013-11-12,0.008697,0.009568,0.008675,0.009557,0,67988900,Ripple,4
2811,XRP,2013-11-13,0.009578,0.011666,0.009564,0.010846,0,74879700,Ripple,4
2812,XRP,2013-11-14,0.01082,0.011191,0.009305,0.009646,0,84591900,Ripple,4
2813,XRP,2013-11-15,0.009628,0.010115,0.009221,0.009685,0,75271300,Ripple,4
2814,XRP,2013-11-16,0.009669,0.010429,0.00963,0.01014,0,75592700,Ripple,4
2815,XRP,2013-11-17,0.010157,0.01067,0.00998,0.010209,0,79404000,Ripple,4
2816,XRP,2013-11-18,0.010301,0.011719,0.009035,0.010918,0,80536000,Ripple,4
2817,XRP,2013-11-19,0.010602,0.011881,0.005561,0.007225,0,82888400,Ripple,4
2818,XRP,2013-11-20,0.007134,0.007547,0.005686,0.007467,0,55771700,Ripple,4
2819,XRP,2013-11-21,0.007511,0.01008,0.007296,0.009935,0,58718600,Ripple,4
2820,XRP,2013-11-22,0.009958,0.00998,0.008596,0.009717,0,77849100,Ripple,4
2821,XRP,2013-11-23,0.009555,0.010547,0.009555,0.009798,0,74696500,Ripple,4
2822,XRP,2013-11-24,0.009773,0.011812,0.009064,0.011668,0,76403900,Ripple,4
2823,XRP,2013-11-25,0.011742,0.018444,0.011742,0.018208,0,91799200,Ripple,4
2824,XRP,2013-11-26,0.018858,0.030395,0.018759,0.029913,0,147429000,Ripple,4
2825,XRP,2013-11-27,0.029991,0.029991,0.02235,0.024096,0,234464000,Ripple,4
2826,XRP,2013-11-28,0.027879,0.030111,0.027838,0.028981,0,217958000,Ripple,4
2827,XRP,2013-11-29,0.029264,0.031561,0.028366,0.030986,0,228781000,Ripple,4
2828,XRP,2013-11-30,0.0309,0.038386,0.030338,0.038386,0,241572000,Ripple,4
2829,XRP,2013-12-01,0.03916,0.055029,0.03916,0.051497,0,306152000,Ripple,4
2830,XRP,2013-12-02,0.052384,0.061268,0.052139,0.055252,0,409530000,Ripple,4
2831,XRP,2013-12-03,0.055415,0.055415,0.048076,0.048672,0,433226000,Ripple,4
2832,XRP,2013-12-04,0.048551,0.058846,0.048264,0.058692,0,379569000,Ripple,4
2833,XRP,2013-12-05,0.058772,0.061445,0.048922,0.055153,0,459470000,Ripple,4
2834,XRP,2013-12-06,0.055009,0.055009,0.042211,0.042211,0,430054000,Ripple,4
2835,XRP,2013-12-07,0.042208,0.04359,0.031253,0.033066,0,329974000,Ripple,4
2836,XRP,2013-12-08,0.032756,0.036869,0.031594,0.036456,0,256084000,Ripple,4
2837,XRP,2013-12-09,0.036361,0.041491,0.035702,0.03893,0,284264000,Ripple,4
2838,XRP,2013-12-10,0.03889,0.044174,0.03889,0.043784,0,304037000,Ripple,4
2839,XRP,2013-12-11,0.043818,0.044342,0.036322,0.037937,0,342565000,Ripple,4
2840,XRP,2013-12-12,0.038122,0.038832,0.034241,0.03465,0,298030000,Ripple,4
2841,XRP,2013-12-13,0.034649,0.036897,0.033922,0.035145,0,270879000,Ripple,4
2842,XRP,2013-12-14,0.035431,0.035431,0.03194,0.03194,0,276998000,Ripple,4
2843,XRP,2013-12-15,0.032039,0.032039,0.028414,0.029137,0,250477000,Ripple,4
2844,XRP,2013-12-16,0.029212,0.029276,0.020862,0.021565,0,228375000,Ripple,4
2845,XRP,2013-12-17,0.021399,0.021612,0.018043,0.018313,0,167292000,Ripple,4
2846,XRP,2013-12-18,0.017971,0.018571,0.012325,0.015852,0,140495000,Ripple,4
2847,XRP,2013-12-19,0.015783,0.021546,0.015313,0.021073,0,123390000,Ripple,4
2848,XRP,2013-12-20,0.021141,0.023279,0.019852,0.020851,0,165276000,Ripple,4
2849,XRP,2013-12-21,0.020979,0.022572,0.020305,0.021684,0,164010000,Ripple,4
2850,XRP,2013-12-22,0.021571,0.023839,0.020959,0.021716,0,168637000,Ripple,4
2851,XRP,2013-12-23,0.021571,0.023965,0.021485,0.023702,0,168640000,Ripple,4
2852,XRP,2013-12-24,0.023698,0.024124,0.022305,0.022575,0,185269000,Ripple,4
2853,XRP,2013-12-25,0.0226,0.0226,0.021434,0.022042,0,176680000,Ripple,4
2854,XRP,2013-12-26,0.022097,0.024891,0.022097,0.024385,0,172756000,Ripple,4
2855,XRP,2013-12-27,0.024427,0.027123,0.023527,0.027076,148422,190964000,Ripple,4
2856,XRP,2013-12-28,0.027554,0.028106,0.026629,0.027303,143404,215413000,Ripple,4
2857,XRP,2013-12-29,0.027311,0.027535,0.026627,0.027218,56772,213518000,Ripple,4
2858,XRP,2013-12-30,0.027055,0.02775,0.026985,0.02746,72634,211515000,Ripple,4
2859,XRP,2013-12-31,0.027675,0.027738,0.027022,0.02733,63621,216359000,Ripple,4
2860,XRP,2014-01-01,0.027365,0.02781,0.026815,0.026944,58533,213937000,Ripple,4
2861,XRP,2014-01-02,0.027014,0.02943,0.026439,0.028726,128914,211195000,Ripple,4
2862,XRP,2014-01-03,0.028789,0.029018,0.02732,0.027627,89780,225065000,Ripple,4
2863,XRP,2014-01-04,0.027781,0.028371,0.026794,0.028129,60973,217189000,Ripple,4
2864,XRP,2014-01-05,0.028098,0.029667,0.02489,0.025229,200438,219665000,Ripple,4
2865,XRP,2014-01-06,0.025298,0.027385,0.024276,0.0257,184478,197774000,Ripple,4
2866,XRP,2014-01-07,0.025799,0.026409,0.022986,0.022986,73761,201691000,Ripple,4
2867,XRP,2014-01-08,0.022825,0.024723,0.022257,0.023227,82941,178440000,Ripple,4
2868,XRP,2014-01-09,0.022996,0.023376,0.021195,0.022368,100357,179784000,Ripple,4
2869,XRP,2014-01-10,0.022367,0.022903,0.021744,0.022837,64111,174864000,Ripple,4
2870,XRP,2014-01-11,0.022721,0.024233,0.022575,0.024019,70390,177631000,Ripple,4
2871,XRP,2014-01-12,0.024162,0.024396,0.022044,0.022044,42581,188894000,Ripple,4
2872,XRP,2014-01-13,0.021961,0.021992,0.020657,0.021664,15328,171688000,Ripple,4
2873,XRP,2014-01-14,0.021724,0.022,0.021032,0.021186,41916,169835000,Ripple,4
2874,XRP,2014-01-15,0.021182,0.022394,0.021122,0.022221,25189,165599000,Ripple,4
2875,XRP,2014-01-16,0.022205,0.022343,0.021024,0.021024,58851,173599000,Ripple,4
2876,XRP,2014-01-17,0.02099,0.021148,0.020098,0.02053,72572,164096000,Ripple,4
2877,XRP,2014-01-18,0.020559,0.021374,0.020559,0.021278,21242,160724000,Ripple,4
2878,XRP,2014-01-19,0.021314,0.02142,0.020333,0.020875,69842,166631000,Ripple,4
2879,XRP,2014-01-20,0.020886,0.021041,0.019618,0.019856,67712,163282000,Ripple,4
2880,XRP,2014-01-21,0.019849,0.02018,0.019642,0.019927,82453,155179000,Ripple,4
2881,XRP,2014-01-22,0.019986,0.02002,0.019227,0.019389,60703,156246000,Ripple,4
2882,XRP,2014-01-23,0.019385,0.019461,0.018473,0.018534,106755,151554000,Ripple,4
2883,XRP,2014-01-24,0.018525,0.018525,0.017709,0.018126,136622,144826000,Ripple,4
2884,XRP,2014-01-25,0.018107,0.019348,0.018037,0.019141,75029,141560000,Ripple,4
2885,XRP,2014-01-26,0.019132,0.020252,0.018969,0.020129,77411,149573000,Ripple,4
2886,XRP,2014-01-27,0.020113,0.02053,0.018589,0.018967,124685,157241000,Ripple,4
2887,XRP,2014-01-28,0.019362,0.0211,0.019356,0.020605,100169,151368000,Ripple,4
2888,XRP,2014-01-29,0.020541,0.02065,0.020024,0.020337,73134,160584000,Ripple,4
2889,XRP,2014-01-30,0.020326,0.020619,0.019898,0.020337,90862,158906000,Ripple,4
2890,XRP,2014-01-31,0.020322,0.020578,0.020121,0.020504,98529,158873000,Ripple,4
2891,XRP,2014-02-01,0.020519,0.021142,0.020432,0.020698,123949,160418000,Ripple,4
2892,XRP,2014-02-02,0.020745,0.021884,0.020733,0.02156,112301,162182000,Ripple,4
2893,XRP,2014-02-03,0.021531,0.021653,0.021184,0.021402,74739,168326000,Ripple,4
2894,XRP,2014-02-04,0.0214,0.021586,0.020974,0.020997,75453,167302000,Ripple,4
2895,XRP,2014-02-05,0.021048,0.02107,0.020357,0.020357,54085,164552000,Ripple,4
2896,XRP,2014-02-06,0.020449,0.020653,0.01942,0.019752,97667,159872000,Ripple,4
2897,XRP,2014-02-07,0.01978,0.01978,0.016606,0.018377,153029,154639000,Ripple,4
2898,XRP,2014-02-08,0.018046,0.018606,0.017174,0.017487,54013,141085000,Ripple,4
2899,XRP,2014-02-09,0.017423,0.018315,0.016997,0.01739,64662,136211000,Ripple,4
2900,XRP,2014-02-10,0.017361,0.018305,0.013475,0.016677,38466,135726000,Ripple,4
2901,XRP,2014-02-11,0.018173,0.018497,0.015769,0.017681,63155,142071000,Ripple,4
2902,XRP,2014-02-12,0.017697,0.017831,0.015537,0.017174,67226,138352000,Ripple,4
2903,XRP,2014-02-13,0.017161,0.017228,0.014539,0.016079,64399,134164000,Ripple,4
2904,XRP,2014-02-14,0.016058,0.017144,0.014044,0.016367,126825,125544000,Ripple,4
2905,XRP,2014-02-15,0.01651,0.01651,0.015714,0.016083,82831,129075000,Ripple,4
2906,XRP,2014-02-16,0.016089,0.016448,0.014669,0.015338,80122,125780000,Ripple,4
2907,XRP,2014-02-17,0.01529,0.015959,0.015092,0.015293,110878,119537000,Ripple,4
2908,XRP,2014-02-18,0.015308,0.015698,0.014986,0.015286,152124,119676000,Ripple,4
2909,XRP,2014-02-19,0.015243,0.015607,0.015055,0.015237,106281,119171000,Ripple,4
2910,XRP,2014-02-20,0.015198,0.015485,0.014172,0.014251,217393,118819000,Ripple,4
2911,XRP,2014-02-21,0.014302,0.015203,0.013732,0.01507,124321,111811000,Ripple,4
2912,XRP,2014-02-22,0.015103,0.015741,0.014583,0.015682,88006,118074000,Ripple,4
2913,XRP,2014-02-23,0.01561,0.016076,0.015348,0.015412,103944,122034000,Ripple,4
2914,XRP,2014-02-24,0.015411,0.015543,0.01359,0.01359,141564,120485000,Ripple,4
2915,XRP,2014-02-25,0.013605,0.01367,0.010839,0.01299,293736,106362000,Ripple,4
2916,XRP,2014-02-26,0.013019,0.014181,0.013019,0.014093,70979,101779000,Ripple,4
2917,XRP,2014-02-27,0.01412,0.014341,0.013692,0.014153,101022,110391000,Ripple,4
2918,XRP,2014-02-28,0.014124,0.014309,0.013581,0.013666,166863,110421000,Ripple,4
2919,XRP,2014-03-01,0.013687,0.013992,0.013483,0.013799,111575,107003000,Ripple,4
2920,XRP,2014-03-02,0.013785,0.013786,0.013341,0.013543,62982,107770000,Ripple,4
2921,XRP,2014-03-03,0.01359,0.015717,0.013363,0.015596,127717,106245000,Ripple,4
2922,XRP,2014-03-04,0.015308,0.018208,0.015127,0.016135,179747,119680000,Ripple,4
2923,XRP,2014-03-05,0.015996,0.016155,0.015431,0.016008,122347,125053000,Ripple,4
2924,XRP,2014-03-06,0.015992,0.016118,0.015635,0.015921,142277,125022000,Ripple,4
2925,XRP,2014-03-07,0.015928,0.016019,0.014814,0.015009,169553,124524000,Ripple,4
2926,XRP,2014-03-08,0.015019,0.0151,0.014259,0.014404,56617,117415000,Ripple,4
2927,XRP,2014-03-09,0.014449,0.015503,0.0142,0.014745,47281,112963000,Ripple,4
2928,XRP,2014-03-10,0.014688,0.015014,0.014009,0.014745,101610,114829000,Ripple,4
2929,XRP,2014-03-11,0.014773,0.014851,0.014034,0.014279,33228,115491000,Ripple,4
2930,XRP,2014-03-12,0.014199,0.015178,0.014164,0.014353,135171,111007000,Ripple,4
2931,XRP,2014-03-13,0.014379,0.014507,0.014243,0.014333,57138,112413000,Ripple,4
2932,XRP,2014-03-14,0.014333,0.01437,0.014133,0.014198,121852,112055000,Ripple,4
2933,XRP,2014-03-15,0.014206,0.014438,0.01417,0.014345,37093,111061000,Ripple,4
2934,XRP,2014-03-16,0.014358,0.014487,0.014207,0.014306,82339,112250000,Ripple,4
2935,XRP,2014-03-17,0.014302,0.014363,0.013909,0.014112,121541,111814000,Ripple,4
2936,XRP,2014-03-18,0.014102,0.014122,0.013656,0.01405,87514,110251000,Ripple,4
2937,XRP,2014-03-19,0.014047,0.014237,0.01385,0.013963,132717,109815000,Ripple,4
2938,XRP,2014-03-20,0.01394,0.014115,0.013561,0.013638,162797,108980000,Ripple,4
2939,XRP,2014-03-21,0.013688,0.013883,0.013009,0.01325,192607,107013000,Ripple,4
2940,XRP,2014-03-22,0.013245,0.013374,0.012889,0.012954,137122,103550000,Ripple,4
2941,XRP,2014-03-23,0.012961,0.013075,0.012649,0.012651,137413,101328000,Ripple,4
2942,XRP,2014-03-24,0.01267,0.012924,0.012296,0.012871,115538,99053400,Ripple,4
2943,XRP,2014-03-25,0.01287,0.012918,0.012598,0.01283,90025,100619000,Ripple,4
2944,XRP,2014-03-26,0.012824,0.012824,0.012527,0.012594,154104,100255000,Ripple,4
2945,XRP,2014-03-27,0.012579,0.012584,0.010226,0.010226,272507,98338100,Ripple,4
2946,XRP,2014-03-28,0.010319,0.01119,0.010147,0.010551,220765,80670500,Ripple,4
2947,XRP,2014-03-29,0.010626,0.01063,0.010338,0.010338,121921,83070500,Ripple,4
2948,XRP,2014-03-30,0.010357,0.010358,0.009281,0.009653,177965,80971400,Ripple,4
2949,XRP,2014-03-31,0.009677,0.009903,0.0087,0.008785,244598,75654300,Ripple,4
2950,XRP,2014-04-01,0.008785,0.009319,0.008588,0.008757,172709,68678000,Ripple,4
2951,XRP,2014-04-02,0.008795,0.009021,0.007707,0.007922,306889,68758700,Ripple,4
2952,XRP,2014-04-03,0.007901,0.008027,0.007176,0.007944,172873,61772800,Ripple,4
2953,XRP,2014-04-04,0.007959,0.008265,0.007657,0.008094,132007,62219800,Ripple,4
2954,XRP,2014-04-05,0.008076,0.008352,0.007894,0.008324,73596,63133800,Ripple,4
2955,XRP,2014-04-06,0.00835,0.008365,0.008137,0.008247,95708,65277000,Ripple,4
2956,XRP,2014-04-07,0.008263,0.008269,0.007995,0.008035,62187,64598400,Ripple,4
2957,XRP,2014-04-08,0.008005,0.008189,0.00798,0.008013,65204,62579500,Ripple,4
2958,XRP,2014-04-09,0.008014,0.008154,0.007818,0.007866,221844,62653200,Ripple,4
2959,XRP,2014-04-10,0.007857,0.007936,0.006219,0.006318,332953,61423400,Ripple,4
2960,XRP,2014-04-11,0.006296,0.007227,0.006064,0.006582,345888,49218900,Ripple,4
2961,XRP,2014-04-12,0.006581,0.006746,0.006229,0.006257,182421,51449100,Ripple,4
2962,XRP,2014-04-13,0.006271,0.006312,0.005784,0.005987,153005,49026100,Ripple,4
2963,XRP,2014-04-14,0.005996,0.006603,0.005933,0.006518,466329,46878800,Ripple,4
2964,XRP,2014-04-15,0.006513,0.007719,0.006375,0.007719,274616,50917900,Ripple,4
2965,XRP,2014-04-16,0.007753,0.007857,0.00681,0.007023,1024970,60613700,Ripple,4
2966,XRP,2014-04-17,0.007101,0.007159,0.006199,0.006339,261187,55512600,Ripple,4
2967,XRP,2014-04-18,0.006345,0.006392,0.006061,0.00621,209538,49604000,Ripple,4
2968,XRP,2014-04-19,0.006209,0.00657,0.006146,0.006473,207541,48541900,Ripple,4
2969,XRP,2014-04-20,0.006475,0.006555,0.006159,0.006214,162830,50618300,Ripple,4
2970,XRP,2014-04-21,0.006206,0.006353,0.00612,0.006142,172813,48515300,Ripple,4
2971,XRP,2014-04-22,0.006139,0.006237,0.006056,0.006059,205655,47990200,Ripple,4
2972,XRP,2014-04-23,0.006064,0.006145,0.006032,0.00611,248284,47409900,Ripple,4
2973,XRP,2014-04-24,0.006105,0.006105,0.005879,0.006069,201064,47729700,Ripple,4
2974,XRP,2014-04-25,0.006069,0.006072,0.005234,0.005491,115698,47450000,Ripple,4
2975,XRP,2014-04-26,0.005491,0.00557,0.005357,0.005394,62246,42929700,Ripple,4
2976,XRP,2014-04-27,0.00538,0.005392,0.004859,0.004859,183777,42064000,Ripple,4
2977,XRP,2014-04-28,0.004804,0.005182,0.004711,0.005139,179020,37559000,Ripple,4
2978,XRP,2014-04-29,0.005136,0.005393,0.005136,0.005362,66925,40152400,Ripple,4
2979,XRP,2014-04-30,0.005359,0.005415,0.005211,0.005364,222003,41897800,Ripple,4
2980,XRP,2014-05-01,0.005364,0.005465,0.005334,0.005413,167861,41933900,Ripple,4
2981,XRP,2014-05-02,0.005409,0.005495,0.005209,0.005315,292881,42287000,Ripple,4
2982,XRP,2014-05-03,0.005315,0.005315,0.004948,0.005024,78782,41554000,Ripple,4
2983,XRP,2014-05-04,0.005033,0.005053,0.004924,0.005024,50950,39349100,Ripple,4
2984,XRP,2014-05-05,0.005007,0.005214,0.004951,0.005214,184156,39144600,Ripple,4
2985,XRP,2014-05-06,0.005213,0.006248,0.005108,0.005973,518867,40757900,Ripple,4
2986,XRP,2014-05-07,0.005974,0.006614,0.005957,0.006351,566819,46700600,Ripple,4
2987,XRP,2014-05-08,0.006343,0.006421,0.006026,0.00608,293424,49592600,Ripple,4
2988,XRP,2014-05-09,0.006061,0.006123,0.005974,0.006063,234478,47381200,Ripple,4
2989,XRP,2014-05-10,0.006074,0.006098,0.005906,0.005975,173762,47482200,Ripple,4
2990,XRP,2014-05-11,0.005942,0.005958,0.005689,0.005754,120923,46453700,Ripple,4
2991,XRP,2014-05-12,0.005749,0.005949,0.005747,0.005937,168471,44946600,Ripple,4
2992,XRP,2014-05-13,0.005937,0.00648,0.005908,0.00634,331979,46418200,Ripple,4
2993,XRP,2014-05-14,0.006339,0.007704,0.006339,0.007154,972270,49557400,Ripple,4
2994,XRP,2014-05-15,0.007172,0.007276,0.007015,0.007099,367672,56072400,Ripple,4
2995,XRP,2014-05-16,0.0071,0.007116,0.006796,0.00691,313468,55508000,Ripple,4
2996,XRP,2014-05-17,0.006901,0.006906,0.00648,0.006487,248157,53954400,Ripple,4
2997,XRP,2014-05-18,0.006475,0.00649,0.005963,0.006004,346678,50620100,Ripple,4
2998,XRP,2014-05-19,0.006,0.006037,0.005865,0.006034,247907,46906900,Ripple,4
2999,XRP,2014-05-20,0.006045,0.006749,0.006036,0.006711,395587,47261100,Ripple,4
3000,XRP,2014-05-21,0.006715,0.006805,0.006617,0.006669,474992,52495600,Ripple,4
3001,XRP,2014-05-22,0.006676,0.006676,0.003978,0.003993,2846750,52191100,Ripple,4
3002,XRP,2014-05-23,0.003963,0.003976,0.003063,0.003315,1174650,30979600,Ripple,4
